image,x,y
001_1.jpg,1246.9197,931.62225
001_1.jpg,1177.6387,936.91846
001_1.jpg,1109.3407,942.04065
001_1.jpg,1042.3228,947.23065
001_1.jpg,976.297,952.1481
001_1.jpg,911.27014,957.1465
001_1.jpg,847.3001,962.0105
001_1.jpg,784.44806,966.82117
001_1.jpg,722.6053,971.57196
001_1.jpg,1607.6538,822.3022
001_1.jpg,1532.7598,828.7632
001_1.jpg,1458.8281,834.8211
001_1.jpg,1386.2382,841.0024
001_1.jpg,1314.8151,846.98956
001_1.jpg,1244.4147,852.9964
001_1.jpg,1175.2986,858.91425
001_1.jpg,1107.0754,864.68024
001_1.jpg,1040.0702,870.4615
001_1.jpg,974.0875,875.98834
001_1.jpg,909.23975,881.5664
001_1.jpg,845.38257,887.09344
001_1.jpg,782.59125,892.4464
001_1.jpg,720.8987,897.7926
001_1.jpg,1604.5305,740.65076
001_1.jpg,1529.8695,747.68207
001_1.jpg,1455.9874,754.50824
001_1.jpg,1383.566,761.3466
001_1.jpg,1312.2192,767.96765
001_1.jpg,1242.013,774.5853
001_1.jpg,1172.9756,781.1122
001_1.jpg,1104.8738,787.4775
001_1.jpg,1037.9547,793.82324
001_1.jpg,972.1535,800.07104
001_1.jpg,907.139,806.13324
001_1.jpg,843.50165,812.2246
001_1.jpg,780.74664,818.1969
001_1.jpg,719.1787,824.13605
002_1.jpg,1537.2957,1493.4891
002_1.jpg,1474.6141,1492.0071
002_1.jpg,1413.6022,1490.4681
002_1.jpg,1353.7468,1489.0104
002_1.jpg,1295.4204,1487.7742
002_1.jpg,1238.8789,1486.5773
002_1.jpg,1183.065,1485.3036
002_1.jpg,1129.1544,1484.2969
002_1.jpg,1075.8981,1483.1542
002_1.jpg,1024.8774,1482.1738
002_1.jpg,973.91846,1481.0935
002_1.jpg,925.1378,1479.9528
002_1.jpg,877.0844,1479.1105
002_1.jpg,829.91595,1478.3235
002_1.jpg,1536.5652,1408.4905
002_1.jpg,1473.8115,1408.0103
002_1.jpg,1412.7797,1407.607
002_1.jpg,1352.9336,1407.2593
002_1.jpg,1294.68,1406.9257
002_1.jpg,1238.052,1406.807
002_1.jpg,1182.4827,1406.5802
002_1.jpg,1128.4663,1406.4722
002_1.jpg,1075.4492,1406.2855
002_1.jpg,1023.97784,1406.1576
002_1.jpg,973.63763,1405.9965
002_1.jpg,924.46326,1405.8002
002_1.jpg,876.45996,1405.7717
002_1.jpg,829.4514,1405.6582
002_1.jpg,1535.9192,1323.4991
002_1.jpg,1472.9487,1324.206
002_1.jpg,1411.8093,1324.8477
002_1.jpg,1352.2021,1325.5657
002_1.jpg,1293.9818,1326.2614
002_1.jpg,1237.2354,1327.0952
002_1.jpg,1181.8805,1327.8722
002_1.jpg,1127.8184,1328.6077
002_1.jpg,1074.9553,1329.4166
002_1.jpg,1023.2145,1330.3057
002_1.jpg,973.1089,1330.8833
002_1.jpg,924.019,1331.6421
002_1.jpg,876.05695,1332.359
002_1.jpg,829.1565,1333.0806
002_1.jpg,1534.7664,1238.6241
002_1.jpg,1472.0817,1240.4148
002_1.jpg,1411.0106,1242.1666
002_1.jpg,1351.4387,1243.9655
002_1.jpg,1293.2842,1245.6328
002_1.jpg,1236.5917,1247.4653
002_1.jpg,1181.2219,1249.228
002_1.jpg,1127.1732,1250.9344
002_1.jpg,1073.9705,1252.6329
002_1.jpg,1022.4436,1254.312
002_1.jpg,972.5772,1255.8617
002_1.jpg,923.58215,1257.5173
002_1.jpg,875.6307,1259.0017
002_1.jpg,828.7162,1260.5745
002_1.jpg,1533.6105,1153.9038
002_1.jpg,1471.1255,1156.8379
002_1.jpg,1410.0878,1159.6968
002_1.jpg,1350.6094,1162.6029
002_1.jpg,1292.5679,1165.2297
002_1.jpg,1235.8844,1168.0946
002_1.jpg,1180.6316,1170.822
002_1.jpg,1126.554,1173.3755
002_1.jpg,1074.5736,1175.9865
002_1.jpg,1022.766,1178.5396
002_1.jpg,972.34973,1180.9775
002_1.jpg,923.3274,1183.4663
002_1.jpg,875.28796,1185.8275
002_1.jpg,828.59393,1188.1357
002_1.jpg,1532.7365,1069.3434
002_1.jpg,1470.1296,1073.4092
002_1.jpg,1409.2266,1077.3304
002_1.jpg,1349.7842,1081.2665
002_1.jpg,1291.8113,1085.0436
002_1.jpg,1235.1561,1088.805
002_1.jpg,1179.9579,1092.5459
002_1.jpg,1126.0117,1096.1753
002_1.jpg,1073.4686,1099.6006
002_1.jpg,1022.07983,1102.9789
002_1.jpg,971.92645,1106.2986
002_1.jpg,922.9028,1109.5933
002_1.jpg,874.9942,1112.8049
002_1.jpg,828.14484,1115.9434
002_1.jpg,1531.3982,985.07654
002_1.jpg,1469.0778,990.20337
002_1.jpg,1408.3059,995.2078
002_1.jpg,1348.9514,1000.1962
002_1.jpg,1291.0712,1004.97504
002_1.jpg,1234.5786,1009.8219
002_1.jpg,1179.4111,1014.44
002_1.jpg,1125.574,1018.91315
002_1.jpg,1073.0364,1023.3511
002_1.jpg,1021.69653,1027.5566
002_1.jpg,971.59015,1031.7598
002_1.jpg,922.64844,1035.9482
002_1.jpg,874.80676,1039.8962
002_1.jpg,827.95575,1043.8716
002_1.jpg,1530.3302,900.83936
002_1.jpg,1468.1053,907.09485
002_1.jpg,1407.3657,913.16895
002_1.jpg,1348.1278,919.2036
002_1.jpg,1290.3032,924.9883
002_1.jpg,1233.8694,930.7404
002_1.jpg,1178.8605,936.4024
002_1.jpg,1124.9865,941.7087
002_1.jpg,1072.5906,947.1272
002_1.jpg,1021.3797,952.21
002_1.jpg,971.2654,957.33075
002_1.jpg,922.33575,962.2792
002_1.jpg,874.6041,967.1725
002_1.jpg,827.99994,971.9352
002_1.jpg,1529.3231,816.8317
002_1.jpg,1467.2366,824.40405
002_1.jpg,1406.3984,831.3036
002_1.jpg,1347.2574,838.32837
002_1.jpg,1289.6178,845.08966
002_1.jpg,1233.1637,851.8148
002_1.jpg,1178.3217,858.37
002_1.jpg,1124.4724,864.68475
002_1.jpg,1072.0846,870.91064
002_1.jpg,1020.8518,876.93317
002_1.jpg,970.9074,882.9129
002_1.jpg,922.07996,888.75696
002_1.jpg,874.4183,894.46326
002_1.jpg,827.9545,900.0318
002_1.jpg,1528.0566,733.0772
002_1.jpg,1466.2894,741.51904
002_1.jpg,1405.3822,749.66534
002_1.jpg,1346.4475,757.70807
002_1.jpg,1288.8165,765.46985
002_1.jpg,1232.5828,773.0907
002_1.jpg,1177.7814,780.57196
002_1.jpg,1124.0543,787.79376
002_1.jpg,1071.7076,794.9363
002_1.jpg,1020.6543,801.88416
002_1.jpg,970.4259,808.651
002_1.jpg,921.82556,815.3231
002_1.jpg,874.178,821.8775
002_1.jpg,827.84973,828.2381
003_1.jpg,653.34595,782.46106
003_1.jpg,732.50085,782.7149
003_1.jpg,810.87256,782.97485
003_1.jpg,888.2344,783.2499
003_1.jpg,964.6472,783.6137
003_1.jpg,1040.3301,783.94934
003_1.jpg,1115.1146,784.3103
003_1.jpg,1189.0508,784.7087
003_1.jpg,1262.1833,785.05023
003_1.jpg,1334.46,785.4035
003_1.jpg,1405.885,785.8536
003_1.jpg,1476.5216,786.17896
003_1.jpg,1546.1073,786.6753
003_1.jpg,1615.139,786.99255
003_1.jpg,655.4454,863.1786
003_1.jpg,734.70844,862.9518
003_1.jpg,813.0771,862.76917
003_1.jpg,890.5173,862.56885
003_1.jpg,967.1206,862.43146
003_1.jpg,1042.8477,862.3635
003_1.jpg,1117.7264,862.23236
003_1.jpg,1191.6641,862.1873
003_1.jpg,1264.905,862.07526
003_1.jpg,1337.1573,861.96893
003_1.jpg,1408.6768,861.9679
003_1.jpg,1479.3582,861.88464
003_1.jpg,1549.2683,862.05597
003_1.jpg,1618.1833,861.83417
003_1.jpg,657.67114,943.9694
003_1.jpg,736.9607,943.3144
003_1.jpg,815.3793,942.669
003_1.jpg,892.87415,942.0413
003_1.jpg,969.5048,941.45087
003_1.jpg,1045.3333,940.914
003_1.jpg,1120.306,940.3393
003_1.jpg,1194.3082,939.8353
003_1.jpg,1267.5597,939.2767
003_1.jpg,1339.919,938.7258
003_1.jpg,1411.4525,938.27576
003_1.jpg,1482.1602,937.7467
003_1.jpg,1552.0043,937.29974
003_1.jpg,1621.0947,936.8863
003_1.jpg,659.9461,1024.9342
003_1.jpg,739.2723,1023.8022
003_1.jpg,817.7217,1022.7224
003_1.jpg,895.27167,1021.5946
003_1.jpg,971.9887,1020.5413
003_1.jpg,1047.8519,1019.53204
003_1.jpg,1122.825,1018.5184
003_1.jpg,1196.9364,1017.57306
003_1.jpg,1270.2191,1016.5377
003_1.jpg,1342.6321,1015.5341
003_1.jpg,1414.2083,1014.6569
003_1.jpg,1484.9567,1013.69415
003_1.jpg,1554.9366,1012.8238
003_1.jpg,1623.9868,1011.9767
003_1.jpg,662.27576,1105.9081
003_1.jpg,741.6317,1104.3035
003_1.jpg,820.13403,1102.7947
003_1.jpg,897.7469,1101.1783
003_1.jpg,974.51733,1099.6826
003_1.jpg,1050.434,1098.2072
003_1.jpg,1125.4761,1096.7135
003_1.jpg,1199.606,1095.2881
003_1.jpg,1272.93,1093.7994
003_1.jpg,1345.3903,1092.3551
003_1.jpg,1416.9872,1091.0742
003_1.jpg,1487.7585,1089.6599
003_1.jpg,1557.7186,1088.4177
003_1.jpg,1626.731,1087.1448
003_1.jpg,664.45026,1187.082
003_1.jpg,743.98724,1185.0166
003_1.jpg,822.47534,1182.9762
003_1.jpg,900.1685,1180.9058
003_1.jpg,976.921,1178.9437
003_1.jpg,1052.6819,1176.9677
003_1.jpg,1128.0245,1174.9982
003_1.jpg,1202.1721,1173.1177
003_1.jpg,1275.5507,1171.1989
003_1.jpg,1348.0695,1169.3007
003_1.jpg,1419.6855,1167.5687
003_1.jpg,1490.5134,1165.819
003_1.jpg,1560.4858,1164.0922
003_1.jpg,1629.7379,1162.4514
003_1.jpg,666.86584,1268.4108
003_1.jpg,746.2998,1265.831
003_1.jpg,824.9014,1263.3699
003_1.jpg,902.6727,1260.7705
003_1.jpg,979.6828,1258.3175
003_1.jpg,1055.6688,1255.8835
003_1.jpg,1130.5587,1253.4681
003_1.jpg,1204.8005,1251.1163
003_1.jpg,1278.1881,1248.7252
003_1.jpg,1350.6948,1246.3733
003_1.jpg,1422.3445,1244.2135
003_1.jpg,1493.2169,1242.023
003_1.jpg,1563.2152,1239.9398
003_1.jpg,1632.4113,1237.8401
003_1.jpg,669.192,1349.8942
003_1.jpg,748.7113,1346.799
003_1.jpg,827.3592,1343.8263
003_1.jpg,905.08905,1340.7842
003_1.jpg,981.8828,1337.872
003_1.jpg,1058.0289,1334.9396
003_1.jpg,1133.0808,1332.0369
003_1.jpg,1207.343,1329.2343
003_1.jpg,1280.7913,1326.4299
003_1.jpg,1353.2982,1323.5973
003_1.jpg,1424.9711,1320.982
003_1.jpg,1495.8428,1318.3829
003_1.jpg,1565.8724,1315.841
003_1.jpg,1634.9048,1313.3474
003_1.jpg,671.6627,1431.381
003_1.jpg,751.15643,1427.8326
003_1.jpg,829.84094,1424.2526
003_1.jpg,907.62915,1420.861
003_1.jpg,984.44104,1417.5206
003_1.jpg,1060.6205,1414.0657
003_1.jpg,1135.6095,1410.7102
003_1.jpg,1209.9241,1407.3661
003_1.jpg,1283.3248,1404.1339
003_1.jpg,1355.9678,1400.8529
003_1.jpg,1427.5974,1397.773
003_1.jpg,1498.3821,1394.7223
003_1.jpg,1568.4572,1391.7758
003_1.jpg,1637.6666,1388.8899
003_1.jpg,674.0862,1512.9309
003_1.jpg,753.57306,1508.8403
003_1.jpg,832.3017,1504.6938
003_1.jpg,910.2151,1500.9219
003_1.jpg,986.8054,1497.0579
003_1.jpg,1063.1533,1493.13
003_1.jpg,1138.1221,1489.3743
003_1.jpg,1212.5359,1485.5013
003_1.jpg,1285.7261,1481.9064
003_1.jpg,1358.448,1478.184
003_1.jpg,1430.0502,1474.55
003_1.jpg,1500.8416,1471.1605
003_1.jpg,1570.9092,1467.7817
003_1.jpg,1640.1461,1464.4355
004_1.jpg,1520.1334,1441.5039
004_1.jpg,1468.5028,1448.1199
004_1.jpg,1415.7177,1454.9038
004_1.jpg,1362.0474,1461.8442
004_1.jpg,1307.1251,1469.0897
004_1.jpg,1250.5844,1476.5791
004_1.jpg,1193.3971,1484.1079
004_1.jpg,1134.278,1492.0271
004_1.jpg,1074.4757,1499.9592
004_1.jpg,1012.1675,1508.2472
004_1.jpg,949.6885,1516.62
004_1.jpg,884.73724,1525.0167
004_1.jpg,818.50977,1534.0073
004_1.jpg,750.86584,1543.137
004_1.jpg,1517.6245,1368.4648
004_1.jpg,1466.0776,1374.3286
004_1.jpg,1413.1887,1380.2811
004_1.jpg,1359.4838,1386.5194
004_1.jpg,1304.4545,1392.8433
004_1.jpg,1247.9575,1399.4701
004_1.jpg,1190.4015,1406.2144
004_1.jpg,1131.3684,1413.1954
004_1.jpg,1071.2922,1420.26
004_1.jpg,1009.3732,1427.5548
004_1.jpg,946.25073,1434.9741
004_1.jpg,881.5186,1442.4832
004_1.jpg,815.22095,1450.3707
004_1.jpg,747.456,1458.4122
004_1.jpg,1514.8356,1295.2925
004_1.jpg,1463.4487,1300.4053
004_1.jpg,1410.6476,1305.6259
004_1.jpg,1356.6774,1310.9832
004_1.jpg,1301.5382,1316.4656
004_1.jpg,1245.1686,1322.2769
004_1.jpg,1187.4166,1328.1583
004_1.jpg,1128.4089,1334.1263
004_1.jpg,1068.1111,1340.321
004_1.jpg,1006.14996,1346.6543
004_1.jpg,942.99603,1353.0973
004_1.jpg,878.21466,1359.769
004_1.jpg,811.8781,1366.5336
004_1.jpg,743.89935,1373.6039
004_1.jpg,1512.4844,1222.0636
004_1.jpg,1460.7809,1226.3745
004_1.jpg,1408.0051,1230.8441
004_1.jpg,1353.866,1235.3889
004_1.jpg,1298.7,1240.0118
004_1.jpg,1242.2526,1244.9142
004_1.jpg,1184.5243,1249.9823
004_1.jpg,1125.4468,1255.0482
004_1.jpg,1065.4166,1260.3007
004_1.jpg,1003.58734,1265.723
004_1.jpg,939.8773,1271.157
004_1.jpg,874.9155,1276.8807
004_1.jpg,808.5241,1282.6492
004_1.jpg,740.58453,1288.5696
004_1.jpg,1509.9506,1148.7681
004_1.jpg,1458.0535,1152.3386
004_1.jpg,1405.177,1156.0146
004_1.jpg,1351.0702,1159.7661
004_1.jpg,1295.8099,1163.5486
004_1.jpg,1239.3062,1167.6345
004_1.jpg,1181.439,1171.7479
004_1.jpg,1122.4265,1175.9252
004_1.jpg,1061.3108,1180.1956
004_1.jpg,999.74084,1184.6686
004_1.jpg,936.5289,1189.2246
004_1.jpg,871.5589,1193.8796
004_1.jpg,805.2004,1198.6096
004_1.jpg,736.93756,1203.5137
004_1.jpg,1506.9402,1075.4598
004_1.jpg,1455.3158,1078.2737
004_1.jpg,1402.349,1081.0757
004_1.jpg,1348.2175,1084.0878
004_1.jpg,1292.9576,1087.1115
004_1.jpg,1236.3616,1090.2756
004_1.jpg,1178.4983,1093.5426
004_1.jpg,1119.345,1096.8171
004_1.jpg,1058.8066,1100.2778
004_1.jpg,996.8052,1103.7308
004_1.jpg,933.3032,1107.2065
004_1.jpg,868.3885,1110.9226
004_1.jpg,801.8933,1114.623
004_1.jpg,733.8092,1118.4756
004_1.jpg,1504.3865,1002.1361
004_1.jpg,1452.6506,1004.25037
004_1.jpg,1399.456,1006.21313
004_1.jpg,1345.3282,1008.4609
004_1.jpg,1289.9457,1010.5922
004_1.jpg,1233.325,1012.99866
004_1.jpg,1175.425,1015.37854
004_1.jpg,1116.2241,1017.68445
004_1.jpg,1055.5781,1020.11945
004_1.jpg,993.5345,1022.60516
004_1.jpg,930.01025,1025.1881
004_1.jpg,865.0254,1027.8745
004_1.jpg,798.4688,1030.5695
004_1.jpg,730.33923,1033.4218
004_1.jpg,1501.5505,928.7451
004_1.jpg,1449.6051,929.98334
004_1.jpg,1396.6354,931.25995
004_1.jpg,1342.4093,932.6474
004_1.jpg,1286.9752,933.9481
004_1.jpg,1230.3303,935.4314
004_1.jpg,1172.3335,936.9219
004_1.jpg,1113.1907,938.3429
004_1.jpg,1052.4982,940.00366
004_1.jpg,990.3124,941.46124
004_1.jpg,926.8284,943.11444
004_1.jpg,861.7712,944.72784
004_1.jpg,795.1136,946.5309
004_1.jpg,726.8256,948.2531
004_1.jpg,1498.7344,855.2722
004_1.jpg,1446.9741,856.09827
004_1.jpg,1393.806,856.23346
004_1.jpg,1339.4979,856.7592
004_1.jpg,1283.9867,857.2201
004_1.jpg,1227.3912,857.8084
004_1.jpg,1169.2441,858.4536
004_1.jpg,1110.1523,858.9808
004_1.jpg,1049.3909,859.6622
004_1.jpg,987.29156,860.16815
004_1.jpg,923.6742,860.82684
004_1.jpg,858.5962,861.59973
004_1.jpg,791.86005,862.29333
004_1.jpg,723.3711,863.04724
004_1.jpg,1495.8062,781.8479
004_1.jpg,1443.6216,781.53235
004_1.jpg,1390.9038,781.1817
004_1.jpg,1336.5461,780.90753
004_1.jpg,1281.1366,780.56506
004_1.jpg,1224.2788,780.1989
004_1.jpg,1166.2311,779.9214
004_1.jpg,1106.8832,779.5611
004_1.jpg,1046.236,779.25616
004_1.jpg,984.02386,778.9188
004_1.jpg,920.65063,778.5719
004_1.jpg,855.5155,778.2864
004_1.jpg,788.6038,778.0588
004_1.jpg,720.141,777.75366
005_1.jpg,1643.3591,1455.9697
005_1.jpg,1569.9247,1432.398
005_1.jpg,1496.3795,1408.801
005_1.jpg,1422.7032,1385.1802
005_1.jpg,1348.8165,1361.6891
005_1.jpg,1274.7078,1338.069
005_1.jpg,1200.5377,1314.4119
005_1.jpg,1126.1816,1290.8956
005_1.jpg,1051.8015,1267.191
005_1.jpg,977.1473,1243.5413
005_1.jpg,902.6158,1219.833
005_1.jpg,827.9946,1195.9905
005_1.jpg,753.17206,1172.4036
005_1.jpg,678.3941,1148.7008
005_1.jpg,1666.9542,1382.4742
005_1.jpg,1593.6179,1358.8535
005_1.jpg,1520.0504,1335.2197
005_1.jpg,1446.3652,1311.5712
005_1.jpg,1372.5052,1287.9132
005_1.jpg,1298.4242,1264.33
005_1.jpg,1224.216,1240.6506
005_1.jpg,1149.9025,1217.0221
005_1.jpg,1075.5404,1193.3274
005_1.jpg,1000.9313,1169.6178
005_1.jpg,926.41235,1145.8425
005_1.jpg,851.789,1122.0175
005_1.jpg,777.0407,1098.3077
005_1.jpg,702.25726,1074.5988
005_1.jpg,1690.4136,1308.9646
